phys_Sci1_PMT,opticalphoton,2.87483e-06,1.7938,9.49294,0,-0.284877,349.89,408.419,5186,1,8
phys_Sci1_PMT,opticalphoton,1.80727e-06,1.93123,8.95144,0,-11.703,349.89,396.639,5037,1,12
phys_Sci1_PMT,opticalphoton,2.81025e-06,1.74785,13.3239,0,6.79513,349.89,392.222,4917,1,2
phys_Sci1_PMT,opticalphoton,2.85913e-06,6.2769,14.499,0,-8.19747,349.89,403.601,4752,1,14
phys_Sci1_PMT,opticalphoton,2.95047e-06,1.98553,9.83389,0,-13.2321,349.89,404.112,4649,1,12
phys_Sci1_PMT,opticalphoton,2.27192e-06,1.79915,10.8954,0,-16.739,349.89,395.995,4350,1,6
phys_Sci1_PMT,opticalphoton,2.6371e-06,1.80639,13.1729,0,-8.98604,349.89,399.561,3974,1,8
phys_Sci1_PMT,opticalphoton,2.32671e-06,8.67806,27.8808,0,-4.35819,349.89,388.993,3877,1,8
phys_Sci1_PMT,opticalphoton,2.38606e-06,1.74886,10.0617,0,-11.7081,349.89,401.151,3396,1,4
phys_Sci1_PMT,opticalphoton,2.80459e-06,1.91602,10.8486,0,12.7304,349.89,408.777,9902,1,12
phys_Sci1_PMT,opticalphoton,2.01195e-06,3.92794,17.2132,0,-3.49376,349.89,397.063,9332,1,12
phys_Sci1_PMT,opticalphoton,3.03923e-06,1.76237,12.4799,0,-0.793465,349.89,408.55,9289,1,4
phys_Sci1_PMT,opticalphoton,2.00302e-06,2.27908,15.7391,0,-10.7864,349.89,392.463,8774,1,18
phys_Sci1_PMT,opticalphoton,2.43971e-06,2.1542,10.4913,0,-1.2918,349.89,383.066,8653,1,18
phys_Sci1_PMT,opticalphoton,2.88751e-06,1.81839,9.93857,0,11.3372,349.89,393.3,8543,1,8
phys_Sci1_PMT,opticalphoton,2.43602e-06,2.05087,9.95124,0,-9.48492,349.89,413.348,8419,1,14
phys_Sci1_PMT,opticalphoton,2.80554e-06,3.87482,10.8955,0,-8.31,349.89,397.049,8233,1,8
phys_Sci1_PMT,opticalphoton,2.30598e-06,1.75007,11.3139,0,16.5876,349.89,403.598,8165,1,4
phys_Sci1_PMT,opticalphoton,2.75112e-06,1.74558,9.27005,0,-11.5643,349.89,404.555,7978,1,2
phys_Sci1_PMT,opticalphoton,2.89283e-06,5.28006,12.4816,0,8.41347,349.89,396.288,7842,1,14
phys_Sci1_PMT,opticalphoton,2.74729e-06,1.75883,11.2024,0,16.4071,349.89,396.907,7765,1,4
phys_Sci1_PMT,opticalphoton,2.68975e-06,1.75316,20.5592,0,-9.45935,349.89,393.982,7729,1,4
phys_Sci1_PMT,opticalphoton,2.91565e-06,3.87833,12.7761,0,3.60303,349.89,408.388,6989,1,6
phys_Sci1_PMT,opticalphoton,2.01818e-06,6.38079,19.0251,0,7.726,349.89,407.748,6912,1,20
phys_Sci1_PMT,opticalphoton,2.335e-06,11.9042,21.7477,0,-5.26782,349.89,396.229,6707,1,38
phys_Sci1_PMT,opticalphoton,2.02384e-06,1.8133,10.5779,0,-8.18805,349.89,399.651,14639,1,8
phys_Sci1_PMT,opticalphoton,3.02084e-06,3.95615,11.2816,0,-1.37758,349.89,410.569,14602,1,12
phys_Sci1_PMT,opticalphoton,2.28744e-06,1.82404,17.7665,0,7.92541,349.89,393.325,14544,1,8
phys_Sci1_PMT,opticalphoton,2.53383e-06,1.79086,13.8389,0,11.4334,349.89,392.194,14485,1,6
phys_Sci1_PMT,opticalphoton,1.77896e-06,1.75987,13.0899,0,13.8946,349.89,405.963,14258,1,4
phys_Sci1_PMT,opticalphoton,1.9155e-06,3.90386,11.1216,0,-2.16589,349.89,387.539,14194,1,4
phys_Sci1_PMT,opticalphoton,1.81621e-06,1.78728,9.58551,0,14.4431,349.89,398.669,13869,1,6
phys_Sci1_PMT,opticalphoton,3.07243e-06,2.02313,14.6647,0,2.22542,349.89,398.794,13639,1,14
phys_Sci1_PMT,opticalphoton,2.70107e-06,1.74556,9.79409,0,2.45707,349.89,416.45,13638,1,2
phys_Sci1_PMT,opticalphoton,2.36673e-06,1.96142,13.9642,0,-4.89256,349.89,402.752,13513,1,12
phys_Sci1_PMT,opticalphoton,2.6801e-06,3.90387,11.5637,0,-7.04505,349.89,407.346,13424,1,10
phys_Sci1_PMT,opticalphoton,2.05074e-06,1.7989,11.1194,0,-3.1557,349.89,385.419,13255,1,6
phys_Sci1_PMT,opticalphoton,2.62008e-06,1.83588,17.5397,0,10.1065,349.89,405.238,13228,1,8
phys_Sci1_PMT,opticalphoton,2.82553e-06,1.7512,10.0842,0,4.07297,349.89,389.367,13116,1,4
phys_Sci1_PMT,opticalphoton,2.81028e-06,4.04508,11.8272,0,-7.85987,349.89,398.658,13092,1,18
phys_Sci1_PMT,opticalphoton,2.92607e-06,1.7515,18.9012,0,12.5431,349.89,402.568,13019,1,4
phys_Sci1_PMT,opticalphoton,3.05394e-06,6.38011,13.7996,0,-4.73962,349.89,386.765,12901,1,18
phys_Sci1_PMT,opticalphoton,2.11312e-06,3.87262,12.5903,0,-11.7915,349.89,395.74,12600,1,10
phys_Sci1_PMT,opticalphoton,2.96321e-06,5.39062,13.4205,0,6.33963,349.89,403.046,12418,1,20
phys_Sci1_PMT,opticalphoton,2.00041e-06,1.75469,11.8801,0,0.974164,349.89,391.238,12049,1,4
phys_Sci1_PMT,opticalphoton,2.61693e-06,1.78415,9.62543,0,-0.693308,349.89,400.969,11933,1,6
phys_Sci1_PMT,opticalphoton,2.10089e-06,1.74529,13.1111,0,-6.85483,349.89,399.356,11928,1,2
phys_Sci1_PMT,opticalphoton,3.06067e-06,1.74597,9.34085,0,1.75437,349.89,416.727,11749,1,2
phys_Sci1_PMT,opticalphoton,2.8441e-06,1.7704,10.441,0,6.20665,349.89,395.483,11565,1,6
phys_Sci1_PMT,opticalphoton,2.90129e-06,1.75611,11.4465,0,4.02664,349.89,388.91,11548,1,4
phys_Sci1_PMT,opticalphoton,2.86856e-06,1.74606,9.98017,0,-6.71749,349.89,391.882,11212,1,2
phys_Sci1_PMT,opticalphoton,2.72966e-06,2.136,13.9196,0,11.4094,349.89,397.881,11097,1,16
phys_Sci1_PMT,opticalphoton,3.00583e-06,2.05858,10.4766,0,-0.63241,349.89,395.312,10645,1,14
phys_Sci1_PMT,opticalphoton,2.83077e-06,1.81066,11.8303,0,2.29574,349.89,386.823,10529,1,8
phys_Sci1_PMT,opticalphoton,3.07269e-06,5.25609,12.5924,0,7.49668,349.89,407.723,10482,1,12
phys_Sci1_PMT,opticalphoton,2.15548e-06,1.75564,8.8229,0,-15.766,349.89,398.502,10320,1,4
phys_Sci1_PMT,opticalphoton,2.89598e-06,1.76158,19.237,0,-10.4734,349.89,409.032,10311,1,4
phys_Sci1_PMT,opticalphoton,3.0679e-06,3.9422,11.2481,0,10.0459,349.89,411.866,18548,1,6
phys_Sci1_PMT,opticalphoton,2.36735e-06,1.77061,8.91968,0,-9.0763,349.89,389.873,18421,1,6
phys_Sci1_PMT,opticalphoton,2.84683e-06,1.74473,10.4199,0,-1.98381,349.89,401.041,18319,1,2
phys_Sci1_PMT,opticalphoton,2.21733e-06,1.8509,13.9523,0,-7.77845,349.89,385.703,18276,1,10
phys_Sci1_PMT,opticalphoton,2.74815e-06,1.75252,10.4159,0,-11.5137,349.89,397.135,18175,1,4
phys_Sci1_PMT,opticalphoton,2.6758e-06,1.75698,9.18608,0,9.10531,349.89,406.54,18076,1,4
phys_Sci1_PMT,opticalphoton,2.54163e-06,3.96045,11.7139,0,15.6888,349.89,396.379,18066,1,4
phys_Sci1_PMT,opticalphoton,1.96188e-06,1.78581,10.2197,0,-0.900853,349.89,408.009,18000,1,6
phys_Sci1_PMT,opticalphoton,2.86535e-06,1.83772,11.7445,0,10.5362,349.89,387.022,17971,1,8
phys_Sci1_PMT,opticalphoton,2.77229e-06,5.29131,12.5295,0,-13.8229,349.89,391.981,17934,1,14
phys_Sci1_PMT,opticalphoton,2.87469e-06,1.75794,13.1372,0,-11.91,349.89,392.692,17422,1,4
phys_Sci1_PMT,opticalphoton,1.87582e-06,5.2153,16.1003,0,-5.05458,349.89,403.202,17403,1,6
phys_Sci1_PMT,opticalphoton,2.80811e-06,1.87649,12.5323,0,-10.083,349.89,403.4,17335,1,10
phys_Sci1_PMT,opticalphoton,2.92317e-06,1.89723,9.29799,0,-6.02962,349.89,390.267,17270,1,10
phys_Sci1_PMT,opticalphoton,2.55755e-06,4.08596,22.7141,0,10.6334,349.89,402.095,17112,1,20
phys_Sci1_PMT,opticalphoton,2.50869e-06,1.81864,12.1223,0,-1.99292,349.89,399.41,17000,1,8
phys_Sci1_PMT,opticalphoton,2.54761e-06,1.97724,10.4847,0,-5.63952,349.89,388.724,16476,1,12
phys_Sci1_PMT,opticalphoton,2.84204e-06,1.82754,10.8572,0,-5.20097,349.89,405.386,15998,1,8
phys_Sci1_PMT,opticalphoton,2.85202e-06,3.94563,19.7406,0,7.17444,349.89,384.265,15952,1,8
phys_Sci1_PMT,opticalphoton,2.81526e-06,6.28095,14.9142,0,-4.92234,349.89,390.912,15680,1,6
phys_Sci1_PMT,opticalphoton,2.10042e-06,1.78596,11.8895,0,7.31521,349.89,405.986,15584,1,6
phys_Sci1_PMT,opticalphoton,2.86029e-06,1.74582,9.93357,0,-2.82404,349.89,389.437,15521,1,2
phys_Sci1_PMT,opticalphoton,2.78466e-06,3.8514,10.9671,0,-8.82586,349.89,395.557,15502,1,4
phys_Sci1_PMT,opticalphoton,2.44257e-06,3.8938,12.9366,0,-7.31717,349.89,399.862,15469,1,10
phys_Sci1_PMT,opticalphoton,2.6469e-06,1.95434,9.17491,0,3.54112,349.89,402.144,15307,1,12
phys_Sci1_PMT,opticalphoton,2.38587e-06,3.89115,12.5754,0,-9.48461,349.89,389.572,15123,1,10
phys_Sci1_PMT,opticalphoton,3.08117e-06,2.04505,10.8437,0,-14.1481,349.89,406.697,15086,1,14
phys_Sci1_PMT,opticalphoton,2.99175e-06,1.91902,9.73522,0,4.55019,349.89,411.694,15062,1,12
phys_Sci1_PMT,opticalphoton,2.65048e-06,1.87725,9.48567,0,11.2795,349.89,399.735,15042,1,10
phys_Sci1_PMT,opticalphoton,2.74096e-06,1.75237,10.2575,0,-14.4613,349.89,405.49,14880,1,4
phys_Sci1_PMT,opticalphoton,2.96549e-06,1.77398,18.7412,0,-3.15988,349.89,407.372,14872,1,6
phys_Sci1_PMT,opticalphoton,2.5284e-06,1.79861,9.96914,0,4.88098,349.89,412.887,22511,1,6
phys_Sci1_PMT,opticalphoton,2.77224e-06,2.08408,10.8532,0,5.97154,349.89,386.558,22465,1,16
phys_Sci1_PMT,opticalphoton,2.02249e-06,1.8719,10.5102,0,3.8742,349.89,401.196,21996,1,10
phys_Sci1_PMT,opticalphoton,1.83351e-06,1.93543,11.3118,0,2.08233,349.89,394.91,21876,1,12
phys_Sci1_PMT,opticalphoton,2.90161e-06,8.76307,19.0144,0,-16.4353,349.89,405.924,21638,1,12
phys_Sci1_PMT,opticalphoton,3.03462e-06,7.26775,22.3695,0,-13.3363,349.89,392.518,21318,1,14
phys_Sci1_PMT,opticalphoton,1.88675e-06,1.74529,13.8805,0,-7.16003,349.89,403.137,21205,1,2
phys_Sci1_PMT,opticalphoton,2.69452e-06,1.75982,9.96714,0,-15.689,349.89,393.358,19828,1,4
phys_Sci1_PMT,opticalphoton,3.06763e-06,2.51438,10.4089,0,-0.0449764,349.89,383.226,19614,1,22
phys_Sci1_PMT,opticalphoton,2.11815e-06,1.77986,9.24267,0,-12.9837,349.89,396.995,19580,1,6
phys_Sci1_PMT,opticalphoton,3.04573e-06,1.74523,11.8547,0,-8.51455,349.89,397.797,19511,1,2
phys_Sci1_PMT,opticalphoton,3.08234e-06,3.95375,13.5579,0,4.0512,349.89,415.478,19431,1,12
phys_Sci1_PMT,opticalphoton,2.25787e-06,1.75642,13.2342,0,0.403275,349.89,396.108,19375,1,4
phys_Sci1_PMT,opticalphoton,2.9205e-06,1.75597,11.4853,0,-12.8181,349.89,405.07,25476,1,4
phys_Sci1_PMT,opticalphoton,1.88354e-06,1.86342,9.10481,0,8.34073,349.89,401.972,25465,1,10
phys_Sci1_PMT,opticalphoton,2.75306e-06,3.9069,13.5067,0,-2.65651,349.89,414.919,25371,1,4
phys_Sci1_PMT,opticalphoton,2.37645e-06,2.24807,13.5362,0,-12.2804,349.89,399.062,25320,1,18
phys_Sci1_PMT,opticalphoton,2.35327e-06,1.74655,16.5185,0,-5.27409,349.89,408.062,25273,1,2
phys_Sci1_PMT,opticalphoton,1.90825e-06,1.83986,9.59011,0,-3.18246,349.89,414.187,25180,1,10
phys_Sci1_PMT,opticalphoton,2.25993e-06,1.74502,11.6326,0,-4.81163,349.89,390.758,25101,1,2
phys_Sci1_PMT,opticalphoton,2.93668e-06,8.70046,16.9197,0,-11.1985,349.89,395.412,25094,1,18
phys_Sci1_PMT,opticalphoton,1.8926e-06,1.79789,9.47083,0,10.1623,349.89,389.984,25084,1,8
phys_Sci1_PMT,opticalphoton,2.23235e-06,1.91078,9.2167,0,-12.4469,349.89,389.749,24277,1,12
phys_Sci1_PMT,opticalphoton,2.59495e-06,5.21722,15.3697,0,4.58014,349.89,413.611,24205,1,8
phys_Sci1_PMT,opticalphoton,2.47557e-06,1.84088,18.9596,0,3.86087,349.89,392.266,23829,1,8
phys_Sci1_PMT,opticalphoton,2.54173e-06,1.81329,11.3982,0,0.815624,349.89,399.367,23598,1,8
phys_Sci1_PMT,opticalphoton,2.94766e-06,1.80881,11.0866,0,-8.01617,349.89,397.662,23398,1,8
phys_Sci1_PMT,opticalphoton,2.45864e-06,1.76577,11.8352,0,-6.81175,349.89,390.602,28995,1,4
phys_Sci1_PMT,opticalphoton,2.66139e-06,1.7459,10.9996,0,-1.58802,349.89,402.464,28937,1,2
phys_Sci1_PMT,opticalphoton,3.02051e-06,1.77666,15.9413,0,-3.78229,349.89,386.446,28784,1,6
phys_Sci1_PMT,opticalphoton,3.08114e-06,1.7505,11.7047,0,-15.998,349.89,399.749,28710,1,4
phys_Sci1_PMT,opticalphoton,1.84757e-06,1.74535,11.5161,0,1.17355,349.89,385.767,28638,1,4
phys_Sci1_PMT,opticalphoton,2.97976e-06,2.32342,18.8526,0,0.77267,349.89,416.858,28531,1,20
phys_Sci1_PMT,opticalphoton,2.71008e-06,1.78316,10.5167,0,-0.925002,349.89,392.111,28500,1,6
phys_Sci1_PMT,opticalphoton,3.03422e-06,1.80327,14.019,0,2.05634,349.89,412.944,28057,1,6
phys_Sci1_PMT,opticalphoton,2.90991e-06,1.766,10.543,0,-11.0062,349.89,404.876,27802,1,6
phys_Sci1_PMT,opticalphoton,2.78965e-06,1.74944,10.85,0,7.38891,349.89,400.118,27784,1,4
phys_Sci1_PMT,opticalphoton,2.81173e-06,6.34848,15.3162,0,15.5961,349.89,404.822,27671,1,20
phys_Sci1_PMT,opticalphoton,2.99451e-06,3.98579,11.9397,0,-2.50217,349.89,416.696,27413,1,16
phys_Sci1_PMT,opticalphoton,2.11388e-06,3.89306,12.6223,0,-1.47293,349.89,404.925,27310,1,8
phys_Sci1_PMT,opticalphoton,3.06345e-06,2.25209,9.48499,0,-1.45938,349.89,383.188,26994,1,20
phys_Sci1_PMT,opticalphoton,2.60065e-06,1.77281,13.1821,0,-10.3433,349.89,395.887,26957,1,6
phys_Sci1_PMT,opticalphoton,2.01491e-06,1.75571,9.18377,0,1.58934,349.89,404.569,26542,1,4
phys_Sci1_PMT,opticalphoton,3.00776e-06,1.82625,16.4783,0,2.38013,349.89,410.425,32738,1,8
phys_Sci1_PMT,opticalphoton,2.92895e-06,2.08914,10.4156,0,-9.24622,349.89,407.943,32472,1,14
phys_Sci1_PMT,opticalphoton,2.20105e-06,8.73722,22.2555,0,-11.7871,349.89,408.945,32341,1,22
phys_Sci1_PMT,opticalphoton,1.77568e-06,1.7505,8.89068,0,0.0950168,349.89,412.347,32175,1,2
phys_Sci1_PMT,opticalphoton,2.34505e-06,1.8058,9.00784,0,6.88175,349.89,407.729,31921,1,6
phys_Sci1_PMT,opticalphoton,2.83487e-06,1.7968,13.0262,0,-14.6808,349.89,400.091,31807,1,6
phys_Sci1_PMT,opticalphoton,2.88862e-06,5.21354,15.9508,0,-4.28762,349.89,413.051,31705,1,4
phys_Sci1_PMT,opticalphoton,2.20329e-06,1.74814,10.6032,0,-13.3593,349.89,401.078,31287,1,2
phys_Sci1_PMT,opticalphoton,3.05346e-06,2.08723,10.4673,0,-1.90116,349.89,398.156,30988,1,16
phys_Sci1_PMT,opticalphoton,2.19901e-06,1.7459,11.9767,0,6.89513,349.89,387.642,30980,1,4
phys_Sci1_PMT,opticalphoton,3.06632e-06,5.24223,13.2804,0,5.13011,349.89,406.775,30962,1,10
phys_Sci1_PMT,opticalphoton,2.45018e-06,3.89973,12.2997,0,0.252303,349.89,399.277,30698,1,6
phys_Sci1_PMT,opticalphoton,2.63852e-06,2.34634,19.2522,0,4.46638,349.89,415.093,30671,1,20
phys_Sci1_PMT,opticalphoton,1.98322e-06,1.76659,9.76013,0,16.7107,349.89,403.178,30174,1,6
phys_Sci1_PMT,opticalphoton,3.03777e-06,1.75069,10.4214,0,11.3195,349.89,406.229,30134,1,4
phys_Sci1_PMT,opticalphoton,2.91112e-06,1.77659,14.9212,0,-6.15122,349.89,387.714,29964,1,6
phys_Sci1_PMT,opticalphoton,2.98319e-06,1.9142,10.6377,0,-2.22477,349.89,404.104,29808,1,10
phys_Sci1_PMT,opticalphoton,2.76392e-06,1.84867,11.8386,0,-16.4565,349.89,398.397,29803,1,8
phys_Sci1_PMT,opticalphoton,2.70333e-06,1.96946,11.719,0,14.4776,349.89,408.788,33507,1,12
phys_Sci1_PMT,opticalphoton,1.78918e-06,1.86618,9.03814,0,-2.96922,349.89,388.083,33326,1,8
phys_Sci1_PMT,opticalphoton,2.73585e-06,8.79253,24.7222,0,-14.7217,349.89,399.634,33062,1,26
phys_PMT2,opticalphoton,4.13012e-06,5.33269,12.553,0,216.3,359.88,-302.65,34673,1,8
phys_PMT2,opticalphoton,4.20658e-06,4.75624,11.9896,0,204.207,359.88,-304.963,35093,1,27
phys_PMT4,opticalphoton,3.57705e-06,15.5883,22.8362,0,101.012,359.88,-92.8634,35349,35143,27
phys_PMT3,opticalphoton,6.15268e-06,6.26829,13.5143,0,-0.380986,359.88,-200.263,35319,35143,11
phys_PMT2,opticalphoton,1.37841e-06,4.82443,12.0688,0,188.568,359.88,-295.827,35823,1,27
phys_PMT4,opticalphoton,4.88788e-06,2.55729,9.8035,0,93.4502,359.88,-97.0758,35872,1,3
phys_PMT2,opticalphoton,1.75388e-06,4.76276,12.0178,0,201.68,359.88,-298.944,36079,1,27
phys_PMT4,opticalphoton,1.87874e-06,2.56752,9.82396,0,96.9818,359.88,-102.354,36059,1,3
phys_PMT2,opticalphoton,3.3487e-06,4.42582,11.6913,0,191.253,359.88,-312.601,36299,1,11
phys_PMT5,opticalphoton,4.22025e-06,14.0164,21.2983,0,-195.174,359.88,-103.783,36707,1,27
phys_PMT4,opticalphoton,2.94277e-06,28.1234,35.4121,0,104.976,359.88,-103.977,36836,1,53
phys_PMT2,opticalphoton,4.09549e-06,4.37468,11.6704,0,205.364,359.88,-308.967,37028,1,11
phys_PMT2,opticalphoton,4.94423e-06,4.39099,11.7262,0,200.385,359.88,-295.968,37943,1,11
phys_PMT2,opticalphoton,4.7419e-06,4.35027,11.7125,0,207.211,359.88,-295.289,38522,1,11
phys_PMT4,opticalphoton,2.89801e-06,10.8126,18.1817,0,90.9998,359.88,-94.6072,38765,1,19
phys_PMT1,opticalphoton,5.04677e-06,12.4993,19.9243,0,-88.5952,359.88,-316.766,39892,1,23
phys_PMT1,opticalphoton,4.75321e-06,12.5082,19.9379,0,-98.9463,359.88,-313.218,40102,1,23
phys_PMT1,opticalphoton,3.47556e-06,12.4769,19.921,0,-95.2133,359.88,-318.01,40382,1,23
phys_PMT1,opticalphoton,1.68113e-06,12.8707,20.319,0,-113.886,359.88,-301.332,40560,1,29
phys_PMT2,opticalphoton,4.795e-06,23.7597,31.2775,0,213.366,359.88,-313.435,42311,1,39
phys_PMT4,opticalphoton,3.47965e-06,5.56853,13.1542,0,104.646,359.88,-87.4612,43760,1,39
phys_PMT3,opticalphoton,3.41817e-06,2.49262,10.08,0,5.52183,359.88,-188.667,43873,1,3
phys_PMT3,opticalphoton,5.81438e-06,2.49178,10.0816,0,-2.25542,359.88,-189.213,43856,1,3
phys_PMT3,opticalphoton,3.56436e-06,2.49184,10.0864,0,-6.96471,359.88,-190.582,43989,1,3
phys_PMT3,opticalphoton,3.38236e-06,2.49395,10.0899,0,10.5357,359.88,-191.508,43969,1,3
phys_PMT3,opticalphoton,3.02075e-06,2.48984,10.0883,0,4.8062,359.88,-191.131,44101,1,3
phys_PMT1,opticalphoton,5.98089e-06,11.8078,19.4051,0,-100.398,359.88,-309.056,44087,1,27
phys_PMT3,opticalphoton,4.16873e-06,2.48921,10.0893,0,-0.67987,359.88,-191.469,44056,1,3
phys_PMT3,opticalphoton,4.1971e-06,2.48849,10.0904,0,-11.455,359.88,-191.672,44201,1,3
phys_PMT3,opticalphoton,2.27747e-06,2.48796,10.0885,0,-3.18432,359.88,-191.235,44159,1,3
phys_PMT3,opticalphoton,3.72701e-06,2.488,10.0909,0,-4.52907,359.88,-191.93,44129,1,3
phys_PMT3,opticalphoton,5.23542e-06,2.48827,10.0924,0,-9.2382,359.88,-192.304,44116,1,3
phys_PMT3,opticalphoton,4.70147e-06,2.48788,10.0938,0,-4.47349,359.88,-192.784,44230,1,3
phys_PMT3,opticalphoton,5.17635e-06,2.48927,10.1025,0,-11.9237,359.88,-195.23,44348,1,3
phys_PMT3,opticalphoton,1.52469e-06,2.49055,10.104,0,12.4845,359.88,-195.59,44330,1,3
phys_PMT3,opticalphoton,5.10841e-06,2.48748,10.1134,0,-12.7606,359.88,-198.429,44685,1,3
phys_PMT3,opticalphoton,5.75343e-06,2.48577,10.1132,0,-11.1686,359.88,-198.429,44762,1,3
phys_PMT3,opticalphoton,2.40903e-06,2.48626,10.1133,0,8.2666,359.88,-198.468,44758,1,3
phys_PMT3,opticalphoton,3.63072e-06,2.48487,10.1169,0,-0.571589,359.88,-199.632,44857,1,3
phys_PMT3,opticalphoton,5.83745e-06,2.48524,10.1201,0,3.49734,359.88,-200.548,44824,1,3
phys_PMT3,opticalphoton,5.87307e-06,2.48531,10.1207,0,4.04479,359.88,-200.722,44811,1,3
phys_PMT3,opticalphoton,2.47996e-06,2.48491,10.1219,0,-10.3384,359.88,-201.012,44979,1,3
phys_PMT3,opticalphoton,2.24718e-06,2.48441,10.1223,0,-2.9957,359.88,-201.24,44949,1,3
phys_PMT3,opticalphoton,1.621e-06,45.0733,52.7162,0,-1.96796,359.88,-189.976,45093,1,89
phys_PMT3,opticalphoton,4.71211e-06,2.48715,10.1297,0,2.09946,359.88,-203.417,45091,1,3
phys_PMT3,opticalphoton,4.81232e-06,2.48957,10.1333,0,13.6578,359.88,-204.214,45062,1,3
phys_PMT3,opticalphoton,5.65935e-06,2.48871,10.1322,0,10.6898,359.88,-203.987,45052,1,3
phys_PMT3,opticalphoton,2.55952e-06,2.48812,10.1287,0,8.44657,359.88,-203.002,45039,1,3
phys_PMT3,opticalphoton,2.95607e-06,2.48854,10.1357,0,-9.40177,359.88,-205.12,45184,1,3
phys_PMT3,opticalphoton,2.48199e-06,2.48831,10.1345,0,-7.34918,359.88,-204.806,45142,1,3
phys_PMT3,opticalphoton,1.882e-06,2.48849,10.1371,0,-8.70137,359.88,-205.536,45138,1,3
phys_PMT3,opticalphoton,4.86135e-06,2.48949,10.1363,0,-14.9226,359.88,-205.153,45119,1,3
phys_PMT3,opticalphoton,1.63843e-06,2.4875,10.1407,0,-9.2184,359.88,-206.604,45249,1,3
phys_PMT4,opticalphoton,1.74917e-06,4.9871,12.6401,0,94.0648,359.88,-102.239,45221,1,11
phys_PMT3,opticalphoton,1.71685e-06,2.48927,10.1426,0,-17.8528,359.88,-206.896,45219,1,3
phys_PMT3,opticalphoton,4.41189e-06,2.49461,10.1577,0,-3.45908,359.88,-211.699,45559,1,3
phys_PMT3,opticalphoton,2.25645e-06,2.49532,10.1584,0,-11.6615,359.88,-211.775,45548,1,3
phys_PMT4,opticalphoton,3.34866e-06,4.95794,12.626,0,101.128,359.88,-101.225,45635,1,11
phys_PMT2,opticalphoton,2.24575e-06,10.3078,17.9946,0,213.499,359.88,-297.676,45966,45593,21
phys_PMT2,opticalphoton,3.45979e-06,8.33533,16.0221,0,204.203,359.88,-306.818,45965,45593,15
phys_PMT3,opticalphoton,2.71844e-06,2.4967,10.1694,0,6.42614,359.88,-215.085,46062,1,3
phys_PMT4,opticalphoton,2.4707e-06,4.99291,12.6741,0,96.9386,359.88,-90.0903,46278,1,11
phys_PMT3,opticalphoton,2.57565e-06,2.5017,10.1804,0,11.1379,359.88,-218.209,46256,1,3
phys_PMT3,opticalphoton,4.16489e-06,2.50169,10.1855,0,-7.76992,359.88,-219.847,46335,1,3
phys_PMT3,opticalphoton,3.37882e-06,2.50402,10.1915,0,6.90041,359.88,-221.573,46477,1,3
phys_PMT3,opticalphoton,4.10217e-06,2.50375,10.1933,0,5.10737,359.88,-222.123,46410,1,3
phys_PMT3,opticalphoton,1.65201e-06,2.50045,10.1962,0,1.74318,359.88,-223.035,46639,1,3
phys_PMT2,opticalphoton,2.65723e-06,2.88655,10.5941,0,207.795,359.88,-292.972,46799,1,3
